"SampleID","S.stat","ind.station","BQI2009","sensitivitylistname","HELCOM_subbasin","STATN","Lat","Lon","WADEP","MYEAR","Date"
"2766404",5,87,2.07987165693384,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,55,2018,"2018-06-04T00:00:00"
"2766406",12,2413,2.80413807579422,"EIG8","Gdansk Basin","BMPL5",54.65666667,18.52166667,4.5,2018,"2018-06-20T00:00:00"
"2766407",15,5124,2.72644251601773,"EIG8","Gdansk Basin","BMPL5",54.65666667,18.52166667,4.5,2018,"2018-06-20T00:00:00"
"2766408",14,1592,3.03640316405848,"EIG8","Gdansk Basin","BMPL5",54.65666667,18.52166667,4.5,2018,"2018-06-20T00:00:00"
"2766436",10,345,3.52459293816036,"EIG8","Eastern Gotland Basin","BMPK11",54.875,18.08333333,18,2018,"2018-06-05T00:00:00"
"2766437",7,639,3.30569709428395,"EIG8","Eastern Gotland Basin","BMPK11",54.875,18.08333333,18,2018,"2018-06-05T00:00:00"
"2766444",7,248,2.16613315320947,"EIG8","Eastern Gotland Basin","BMPK51",54.83333333,17.535,21,2018,"2018-06-05T00:00:00"
"2766445",8,140,2.43792281774246,"EIG8","Eastern Gotland Basin","BMPK51",54.83333333,17.535,21,2018,"2018-06-05T00:00:00"
"2766446",6,103,2.36177448434097,"EIG8","Eastern Gotland Basin","BMPK51",54.83333333,17.535,21,2018,"2018-06-05T00:00:00"
"2766447",9,311,3.40940185004869,"EIG8","Eastern Gotland Basin","BMPK11",54.875,18.08333333,18,2018,"2018-06-05T00:00:00"
"2766460",3,21,1.3358784961427,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,55,2018,"2018-06-04T00:00:00"
"2766461",5,35,1.90045610273384,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,55,2018,"2018-06-04T00:00:00"
"2766462",5,47,1.9653859480586,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,55,2018,"2018-06-04T00:00:00"
"2766463",3,18,1.32657850895528,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,55,2018,"2018-06-04T00:00:00"
"2766466",4,41,1.65202452929585,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2017,"2017-06-05T00:00:00"
"2766467",6,60,2.08024132926586,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2017,"2017-06-05T00:00:00"
"2766468",6,51,1.98068629530793,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2017,"2017-06-05T00:00:00"
"2766469",5,35,1.78561394736472,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2017,"2017-06-05T00:00:00"
"2766470",5,32,1.85058855442589,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2017,"2017-06-05T00:00:00"
"2766472",16,435,4.43044425757411,"EIG8","Gdansk Basin","BMPL5",54.65666667,18.52166667,4,2017,"2017-06-14T00:00:00"
"2766473",13,192,3.92876309224516,"EIG8","Gdansk Basin","BMPL5",54.65666667,18.52166667,4,2017,"2017-06-14T00:00:00"
"2766474",15,215,4.01373275721742,"EIG8","Gdansk Basin","BMPL5",54.65666667,18.52166667,4,2017,"2017-06-14T00:00:00"
"2766487",8,242,2.95390707298968,"EIG8","Eastern Gotland Basin","BMPK11",54.875,18.08333333,19,2017,"2017-06-09T00:00:00"
"2766488",8,167,2.76111292257106,"EIG8","Eastern Gotland Basin","BMPK11",54.875,18.08333333,19,2017,"2017-06-09T00:00:00"
"2766489",8,188,3.00014471567227,"EIG8","Eastern Gotland Basin","BMPK11",54.875,18.08333333,19,2017,"2017-06-09T00:00:00"
"2766499",7,153,2.91592448504927,"EIG8","Eastern Gotland Basin","BMPK51",54.83333333,17.535,21,2017,"2017-06-07T00:00:00"
"2766509",6,216,2.83038858931283,"EIG8","Eastern Gotland Basin","BMPK51",54.83333333,17.535,21,2017,"2017-06-07T00:00:00"
"2766510",6,253,2.93141528655175,"EIG8","Eastern Gotland Basin","BMPK51",54.83333333,17.535,21,2017,"2017-06-07T00:00:00"
"2783176",8,428,2.58868558802245,"EIG8","Eastern Gotland Basin","34A",57.9667,21.55,54,2020,"2020-06-03T00:00:00"
"2783177",5,285,2.10658150636494,"EIG8","Eastern Gotland Basin","34A",57.9667,21.55,54,2020,"2020-06-03T00:00:00"
"2783178",6,446,2.30987035506104,"EIG8","Eastern Gotland Basin","34A",57.9667,21.55,54,2020,"2020-06-03T00:00:00"
"2783179",4,156,1.87740101867701,"EIG8","Eastern Gotland Basin","AT31",57.9737,21.3993,60,2020,"2020-06-03T00:00:00"
"2959863",8,104,2.52147841224595,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2020,"2020-06-03T00:00:00"
"2959866",12,291,3.67149911948199,"EIG8","Gdansk Basin","BMPL5",54.65666667,18.52166667,5,2020,"2020-06-19T00:00:00"
"2959867",12,204,3.76393848385551,"EIG8","Gdansk Basin","BMPL5",54.65666667,18.52166667,5,2020,"2020-06-19T00:00:00"
"2959868",11,171,3.67203218648059,"EIG8","Gdansk Basin","BMPL5",54.65666667,18.52166667,5,2020,"2020-06-19T00:00:00"
"2959875",9,393,2.64768831112082,"EIG8","Eastern Gotland Basin","BMPK11",54.875,18.08333333,18,2020,"2020-06-08T00:00:00"
"2959882",6,72,2.47295442046769,"EIG8","Eastern Gotland Basin","BMPK51",54.83333333,17.535,20,2020,"2020-06-08T00:00:00"
"2959883",7,102,2.52783364148439,"EIG8","Eastern Gotland Basin","BMPK51",54.83333333,17.535,20,2020,"2020-06-08T00:00:00"
"2959884",7,59,2.46677357557985,"EIG8","Eastern Gotland Basin","BMPK51",54.83333333,17.535,20,2020,"2020-06-08T00:00:00"
"2959885",9,388,3.05498387778018,"EIG8","Eastern Gotland Basin","BMPK11",54.875,18.08333333,18,2020,"2020-06-08T00:00:00"
"2959886",9,661,2.80114632398896,"EIG8","Eastern Gotland Basin","BMPK11",54.875,18.08333333,18,2020,"2020-06-08T00:00:00"
"2959917",7,103,2.45037205430268,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2020,"2020-06-03T00:00:00"
"2959918",9,152,2.68559078222286,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2020,"2020-06-03T00:00:00"
"2959919",8,106,2.54928502273865,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2020,"2020-06-03T00:00:00"
"2959920",8,90,2.52518302851338,"EIG8","Gdansk Basin","PL-P104",54.58166667,18.79,56,2020,"2020-06-03T00:00:00"
"2173957",6,92,2.88252486627749,"EIG9","Eastern Gotland Basin","3",55.81666667,21.0185,18,2016,"2016-05-02T00:00:00"
"2173958",7,145,3.05122809041536,"EIG9","Eastern Gotland Basin","3",55.81666667,21.0185,18,2016,"2016-05-02T00:00:00"
"2173959",5,31,2.32611641632539,"EIG9","Eastern Gotland Basin","2",55.92166667,20.97166667,18,2016,"2016-05-02T00:00:00"
"2173960",6,34,2.51969231007328,"EIG9","Eastern Gotland Basin","2",55.92166667,20.97166667,18,2016,"2016-05-02T00:00:00"
"2173961",8,199,2.98983212682736,"EIG9","Eastern Gotland Basin","2",56.02366667,20.02166667,16,2016,"2016-05-02T00:00:00"
"2173962",9,601,3.49864223691742,"EIG9","Eastern Gotland Basin","B1",56.03833333,21.05,12,2016,"2016-05-02T00:00:00"
"2173963",9,603,3.47815283828236,"EIG9","Eastern Gotland Basin","B1",56.03833333,21.05,12,2016,"2016-05-02T00:00:00"
"2173964",4,14,1.76421366836046,"EIG9","Eastern Gotland Basin","B-4",56.04033333,20.9675,20,2016,"2016-05-02T00:00:00"
"2173965",6,42,2.59409136665653,"EIG9","Eastern Gotland Basin","J56",56.02833333,20.83333333,27,2016,"2016-05-02T00:00:00"
"2173966",12,128,3.68896325865368,"EIG9","Eastern Gotland Basin","J56",56.02833333,20.83333333,27,2016,"2016-05-02T00:00:00"
"2173967",9,177,3.34013313609467,"EIG9","Eastern Gotland Basin","K22",55.735,21.05,17,2016,"2016-05-02T00:00:00"
"2173968",9,163,3.3629746031746,"EIG9","Eastern Gotland Basin","K22",55.735,21.05,17,2016,"2016-05-02T00:00:00"
"2173969",7,189,2.95540316218867,"EIG9","Eastern Gotland Basin","K23",55.71833333,21.06166667,15,2016,"2016-05-03T00:00:00"
"2173970",7,214,2.95700731690468,"EIG9","Eastern Gotland Basin","K23",55.71833333,21.06166667,15,2016,"2016-05-03T00:00:00"
"2173971",6,129,2.92947799794636,"EIG9","Eastern Gotland Basin","20A",55.65,20.83333333,43,2016,"2016-05-03T00:00:00"
"2173972",8,133,3.36138838750795,"EIG9","Eastern Gotland Basin","20A",55.65,20.83333333,43,2016,"2016-05-03T00:00:00"
"2173973",7,714,3.20954887297967,"EIG9","Eastern Gotland Basin","20",55.63333333,20.8,46,2016,"2016-05-03T00:00:00"
"2173974",8,244,3.26694637404461,"EIG9","Eastern Gotland Basin","20",55.63333333,20.8,46,2016,"2016-05-03T00:00:00"
"2173975",4,226,2.36525175472041,"EIG9","Eastern Gotland Basin","N-6",55.403,20.704,36,2016,"2016-05-03T00:00:00"
"2173976",9,333,3.40345266272189,"EIG9","Eastern Gotland Basin","N-6",55.403,20.704,36,2016,"2016-05-03T00:00:00"
"2173977",6,210,2.90182296671835,"EIG9","Eastern Gotland Basin","N-6",55.403,20.704,36,2016,"2016-05-03T00:00:00"
"2173978",11,933,3.92114778882865,"EIG9","Eastern Gotland Basin","K41",55.31166667,20.95666667,14,2016,"2016-05-03T00:00:00"
"2173979",11,859,3.92873392883823,"EIG9","Eastern Gotland Basin","K41",55.31166667,20.95666667,14,2016,"2016-05-03T00:00:00"
"2173980",11,1313,3.86531716256996,"EIG9","Eastern Gotland Basin","K41",55.31166667,20.95666667,14,2016,"2016-05-03T00:00:00"
"2173981",12,1074,4.01500854945093,"EIG9","Eastern Gotland Basin","K41",55.31166667,20.95666667,14,2016,"2016-05-03T00:00:00"
"2173982",10,581,3.84376573967387,"EIG9","Eastern Gotland Basin","K41",55.31166667,20.95666667,14,2016,"2016-05-03T00:00:00"
"2173983",9,802,3.58045740256142,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2016,"2016-05-03T00:00:00"
"2173984",12,920,3.96993483411696,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2016,"2016-05-03T00:00:00"
"2173985",12,883,3.97454762206382,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2016,"2016-05-03T00:00:00"
"2173986",11,818,3.88271186541437,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2016,"2016-05-03T00:00:00"
"2173987",13,665,4.07615185178022,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2016,"2016-05-03T00:00:00"
"2173988",13,850,3.81418445431837,"EIG9","Eastern Gotland Basin","K18",55.765,20.89166667,34,2016,"2016-05-04T00:00:00"
"2173989",13,790,3.81304666657239,"EIG9","Eastern Gotland Basin","K18",55.765,20.89166667,34,2016,"2016-05-04T00:00:00"
"2173990",10,668,3.38676885614982,"EIG9","Eastern Gotland Basin","K18",55.765,20.89166667,34,2016,"2016-05-04T00:00:00"
"2173991",7,553,3.04580907221468,"EIG9","Eastern Gotland Basin","64A2",55.80333333,20.71166667,41,2016,"2016-05-04T00:00:00"
"2173992",9,565,3.4362022417154,"EIG9","Eastern Gotland Basin","64A2",55.80333333,20.71166667,41,2016,"2016-05-04T00:00:00"
"2173993",7,138,3.07500245976378,"EIG9","Eastern Gotland Basin","64A2",55.80333333,20.71166667,41,2016,"2016-05-04T00:00:00"
"2173994",8,367,3.27190235082958,"EIG9","Eastern Gotland Basin","BMPJ2",55.88166667,20.34166667,47,2016,"2016-09-21T00:00:00"
"2173995",9,437,3.39327847805789,"EIG9","Eastern Gotland Basin","BMPJ2",55.88166667,20.34166667,47,2016,"2016-09-21T00:00:00"
"2290541",7,43,2.80043378670076,"EIG9","Eastern Gotland Basin","1",56.02366667,20.02166667,16,2017,"2017-04-28T00:00:00"
"2290542",3,8,1.3004495812684,"EIG9","Eastern Gotland Basin","1",56.02366667,20.02166667,16,2017,"2017-04-28T00:00:00"
"2290543",3,1513,2.20228230200704,"EIG9","Eastern Gotland Basin","J56",56.02833333,20.83333333,27,2017,"2017-04-28T00:00:00"
"2290544",5,8880,2.48868271591464,"EIG9","Eastern Gotland Basin","2",55.92166667,20.97166667,18,2017,"2017-04-28T00:00:00"
"2290545",4,305,2.4411069406977,"EIG9","Eastern Gotland Basin","3",55.81666667,21.0185,18,2017,"2017-04-28T00:00:00"
"2290546",5,406,2.76984560056214,"EIG9","Eastern Gotland Basin","3",55.81666667,21.0185,18,2017,"2017-04-28T00:00:00"
"2290547",9,1075,3.33193436517699,"EIG9","Eastern Gotland Basin","K23",55.71833333,21.06166667,15,2017,"2017-04-28T00:00:00"
"2290548",8,210,3.21997669105729,"EIG9","Eastern Gotland Basin","K23",55.71833333,21.06166667,15,2017,"2017-04-28T00:00:00"
"2290549",10,1082,3.45110929958004,"EIG9","Eastern Gotland Basin","K23",55.71833333,21.06166667,15,2017,"2017-04-28T00:00:00"
"2290550",10,548,3.6450426842792,"EIG9","Eastern Gotland Basin","B1",56.03833333,21.05,12,2017,"2017-04-28T00:00:00"
"2290551",8,449,3.33486601414019,"EIG9","Eastern Gotland Basin","B1",56.03833333,21.05,12,2017,"2017-04-28T00:00:00"
"2290552",3,6,1.12804149284266,"EIG9","Eastern Gotland Basin","B-4",56.04033333,20.9675,20,2017,"2017-04-28T00:00:00"
"2290553",7,142,2.99921713802394,"EIG9","Eastern Gotland Basin","20",55.63333333,20.8,46,2017,"2017-05-02T00:00:00"
"2290554",8,161,3.16533215148876,"EIG9","Eastern Gotland Basin","20",55.63333333,20.8,46,2017,"2017-05-02T00:00:00"
"2290555",9,468,3.41577783351847,"EIG9","Eastern Gotland Basin","20A",55.65,20.83333333,43,2017,"2017-05-02T00:00:00"
"2290556",10,522,3.63511152557379,"EIG9","Eastern Gotland Basin","20A",55.65,20.83333333,43,2017,"2017-05-02T00:00:00"
"2290557",12,507,3.71034433603847,"EIG9","Eastern Gotland Basin","K22",55.735,21.05,17,2017,"2017-05-02T00:00:00"
"2290558",12,2259,3.66172112153099,"EIG9","Eastern Gotland Basin","K22",55.735,21.05,17,2017,"2017-05-02T00:00:00"
"2290559",10,1379,3.75028879759062,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2017,"2017-05-02T00:00:00"
"2290560",12,1012,4.04442907511431,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2017,"2017-05-02T00:00:00"
"2290561",11,770,3.88536896121017,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2017,"2017-05-02T00:00:00"
"2290562",11,919,3.8792202531077,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2017,"2017-05-02T00:00:00"
"2290563",11,1046,3.89559839575643,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2017,"2017-05-02T00:00:00"
"2290564",10,1254,3.69117934179647,"EIG9","Eastern Gotland Basin","K41",55.31166667,20.95666667,14,2017,"2017-05-02T00:00:00"
"2290565",9,462,3.54352954576518,"EIG9","Eastern Gotland Basin","K41",55.31166667,20.95666667,14,2017,"2017-05-02T00:00:00"
"2290566",11,876,3.79205624204149,"EIG9","Eastern Gotland Basin","K41",55.31166667,20.95666667,14,2017,"2017-05-02T00:00:00"
"2290567",9,447,3.4748043561184,"EIG9","Eastern Gotland Basin","K41",55.31166667,20.95666667,14,2017,"2017-05-02T00:00:00"
"2290568",10,1231,3.68779865692075,"EIG9","Eastern Gotland Basin","K41",55.31166667,20.95666667,14,2017,"2017-05-02T00:00:00"
"2290569",6,210,2.76700433158003,"EIG9","Eastern Gotland Basin","N-6",55.403,20.704,36,2017,"2017-05-02T00:00:00"
"2290570",8,213,3.13092625896707,"EIG9","Eastern Gotland Basin","N-6",55.403,20.704,36,2017,"2017-05-02T00:00:00"
"2290571",5,217,2.51209935166031,"EIG9","Eastern Gotland Basin","N-6",55.403,20.704,36,2017,"2017-05-02T00:00:00"
"2290572",11,1089,3.50465307021545,"EIG9","Eastern Gotland Basin","K18",55.765,20.89166667,34,2017,"2017-05-03T00:00:00"
"2290573",10,867,3.46139869624746,"EIG9","Eastern Gotland Basin","K18",55.765,20.89166667,34,2017,"2017-05-03T00:00:00"
"2290574",9,1081,3.24859885118541,"EIG9","Eastern Gotland Basin","K18",55.765,20.89166667,34,2017,"2017-05-03T00:00:00"
"2290575",8,210,3.322562028454,"EIG9","Eastern Gotland Basin","64A2",55.80333333,20.71166667,41,2017,"2017-05-03T00:00:00"
"2290576",7,141,2.89787629412968,"EIG9","Eastern Gotland Basin","64A2",55.80333333,20.71166667,41,2017,"2017-05-03T00:00:00"
"2290577",10,485,3.71563247681487,"EIG9","Eastern Gotland Basin","64A2",55.80333333,20.71166667,41,2017,"2017-05-03T00:00:00"
"2290581",7,44,2.78730957384592,"EIG9","Eastern Gotland Basin","2",55.92166667,20.97166667,18,2017,"2017-11-07T00:00:00"
"2290582",3,4,0.856263098777546,"EIG9","Eastern Gotland Basin","2",55.92166667,20.97166667,18,2017,"2017-11-07T00:00:00"
"2339524",10,630,3.80400558670779,"EIG9","Eastern Gotland Basin","K41",55.31166667,20.95666667,14,2018,"2018-05-08T00:00:00"
"2339525",12,759,3.93326785198349,"EIG9","Eastern Gotland Basin","K41",55.31166667,20.95666667,14,2018,"2018-05-08T00:00:00"
"2339526",5,133,2.46353736586394,"EIG9","Eastern Gotland Basin","N-6",55.403,20.704,36,2018,"2018-05-08T00:00:00"
"2339527",9,246,3.35101889217324,"EIG9","Eastern Gotland Basin","N-6",55.403,20.704,36,2018,"2018-05-08T00:00:00"
"2339528",11,358,3.8099851305681,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2018,"2018-05-08T00:00:00"
"2339529",12,547,3.93530934737765,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2018,"2018-05-08T00:00:00"
"2339531",11,1003,3.53351975858252,"EIG9","Eastern Gotland Basin","64A2",55.80333333,20.71166667,41,2018,"2018-05-15T00:00:00"
"2339532",14,1009,3.87677259135279,"EIG9","Eastern Gotland Basin","64A2",55.80333333,20.71166667,41,2018,"2018-05-15T00:00:00"
"2339533",13,1356,3.75408216300013,"EIG9","Eastern Gotland Basin","K18",55.765,20.89166667,34,2018,"2018-06-28T00:00:00"
"2339534",13,1450,3.72446817315208,"EIG9","Eastern Gotland Basin","K18",55.765,20.89166667,34,2018,"2018-06-28T00:00:00"
"2339537",8,350,3.19618937874027,"EIG9","Eastern Gotland Basin","K23",55.71833333,21.06166667,15,2018,"2018-05-15T00:00:00"
"2339538",10,523,3.47341280471263,"EIG9","Eastern Gotland Basin","K23",55.71833333,21.06166667,15,2018,"2018-05-15T00:00:00"
"2339539",9,893,3.38070243141441,"EIG9","Eastern Gotland Basin","K22",55.735,21.05,17,2018,"2018-05-15T00:00:00"
"2339540",10,976,3.52455139307514,"EIG9","Eastern Gotland Basin","K22",55.735,21.05,17,2018,"2018-05-15T00:00:00"
"2339541",8,142,2.98004653891689,"EIG9","Eastern Gotland Basin","K18",55.765,20.89166667,34,2018,"2018-05-15T00:00:00"
"2339542",6,123,2.62483373105117,"EIG9","Eastern Gotland Basin","K18",55.765,20.89166667,34,2018,"2018-05-15T00:00:00"
"2339543",6,1238,3.06050929686476,"EIG9","Eastern Gotland Basin","3",55.81666667,21.0185,18,2018,"2018-05-09T00:00:00"
"2339544",11,5389,3.90660876769952,"EIG9","Eastern Gotland Basin","2",55.92166667,20.97166667,18,2018,"2018-05-09T00:00:00"
"2339545",3,153.1,NA,"EIG9","Eastern Gotland Basin","J56",56.02833333,20.83333333,27,2018,"2018-05-09T00:00:00"
"2339546",4,280,2.47410856271641,"EIG9","Eastern Gotland Basin","J56",56.02833333,20.83333333,27,2018,"2018-05-09T00:00:00"
"2339547",6,1215,2.91508730418077,"EIG9","Eastern Gotland Basin","B1",56.03833333,21.05,12,2018,"2018-05-09T00:00:00"
"2339548",10,401,3.61020272543497,"EIG9","Eastern Gotland Basin","B1",56.03833333,21.05,12,2018,"2018-05-09T00:00:00"
"2339549",6,258,2.81973338981309,"EIG9","Eastern Gotland Basin","20",55.63333333,20.8,46,2018,"2018-05-08T00:00:00"
"2339550",7,239,3.06248503390849,"EIG9","Eastern Gotland Basin","20",55.63333333,20.8,46,2018,"2018-05-08T00:00:00"
"2339551",7,107,3.00161865194959,"EIG9","Eastern Gotland Basin","20A",55.65,20.83333333,43,2018,"2018-05-08T00:00:00"
"2339552",5,130,2.57366685775621,"EIG9","Eastern Gotland Basin","20A",55.65,20.83333333,43,2018,"2018-05-08T00:00:00"
"2339553",7,1113,3.25577609757481,"EIG9","Eastern Gotland Basin","3",55.81666667,21.0185,18,2018,"2018-05-09T00:00:00"
"2339554",7,1306,3.26238738527215,"EIG9","Eastern Gotland Basin","3",55.81666667,21.0185,18,2018,"2018-05-09T00:00:00"
"2381876",7,1323,2.93826549284551,"EIG9","Eastern Gotland Basin","64A2",55.80333333,20.71166667,41,2019,"2019-05-21T00:00:00"
"2381877",10,949,3.37897129420908,"EIG9","Eastern Gotland Basin","64A2",55.80333333,20.71166667,41,2019,"2019-05-21T00:00:00"
"2381878",10,1280,3.41309081909308,"EIG9","Eastern Gotland Basin","64A2",55.80333333,20.71166667,41,2019,"2019-05-21T00:00:00"
"2381879",6,251,2.8495834504687,"EIG9","Eastern Gotland Basin","3",55.81666667,21.0185,18,2019,"2019-05-21T00:00:00"
"2381880",5,440,2.64137586688554,"EIG9","Eastern Gotland Basin","3",55.81666667,21.0185,18,2019,"2019-05-21T00:00:00"
"2381881",6,18,2.35187110196663,"EIG9","Eastern Gotland Basin","2",55.92166667,20.97166667,18,2019,"2019-05-21T00:00:00"
"2381882",11,1066,4.28096144077586,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2019,"2019-06-05T00:00:00"
"2381883",10,1090,3.95381637852215,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2019,"2019-06-05T00:00:00"
"2381884",11,947,4.03305980277416,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2019,"2019-06-05T00:00:00"
"2381885",11,1051,4.10937454146869,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2019,"2019-06-05T00:00:00"
"2381886",11,1753,4.1590720075072,"EIG9","Eastern Gotland Basin","K32",55.55833333,21.07833333,13,2019,"2019-06-05T00:00:00"
"2381887",11,1333,3.51039469803487,"EIG9","Eastern Gotland Basin","K18",55.765,20.89166667,34,2019,"2019-05-22T00:00:00"
"2381888",11,1353,3.52199003893962,"EIG9","Eastern Gotland Basin","K18",55.765,20.89166667,34,2019,"2019-05-22T00:00:00"
"2381889",10,1748,4.21430594574545,"EIG9","Eastern Gotland Basin","K41",55.31166667,20.95666667,14,2019,"2019-06-05T00:00:00"
"2381890",10,895,4.00672593880446,"EIG9","Eastern Gotland Basin","K41",55.31166667,20.95666667,14,2019,"2019-06-05T00:00:00"
"2381891",7,144,2.92576911758893,"EIG9","Eastern Gotland Basin","N-6",55.403,20.704,36,2019,"2019-06-05T00:00:00"
"2381892",6,316,2.77704883657896,"EIG9","Eastern Gotland Basin","N-6",55.403,20.704,36,2019,"2019-06-05T00:00:00"
"2381893",6,453,2.87184273741696,"EIG9","Eastern Gotland Basin","20A",55.65,20.83333333,43,2019,"2019-05-22T00:00:00"
"2381894",6,168,2.80773369725074,"EIG9","Eastern Gotland Basin","20A",55.65,20.83333333,43,2019,"2019-05-22T00:00:00"
"2381895",11,2407,3.75198356228361,"EIG9","Eastern Gotland Basin","K23",55.71833333,21.06166667,15,2019,"2019-05-22T00:00:00"
"2381896",11,1940,3.71002790032342,"EIG9","Eastern Gotland Basin","K23",55.71833333,21.06166667,15,2019,"2019-05-22T00:00:00"
"2381897",10,1342,3.57886005722196,"EIG9","Eastern Gotland Basin","K22",55.735,21.05,17,2019,"2019-05-22T00:00:00"
"2381898",11,1315,3.64570321823669,"EIG9","Eastern Gotland Basin","K22",55.735,21.05,17,2019,"2019-05-22T00:00:00"
"2381899",3,0.8,0.287420210419403,"EIG9","Eastern Gotland Basin","J56",56.02833333,20.83333333,27,2019,"2019-05-21T00:00:00"
"2381900",1,0.2,0.0424915416956467,"EIG9","Eastern Gotland Basin","J56",56.02833333,20.83333333,27,2019,"2019-05-21T00:00:00"
"2381901",10,1051,3.64789260892843,"EIG9","Eastern Gotland Basin","B1",56.03833333,21.05,12,2019,"2019-05-21T00:00:00"
"2381902",10,1818,3.61219437620749,"EIG9","Eastern Gotland Basin","B1",56.03833333,21.05,12,2019,"2019-05-21T00:00:00"
